referencing_schema_name	referencing_object_name	referencing_object_type	referenced_schema_name	referenced_entity_name	referenced_object_type
dbo	SXAESBlockReasonDictionaryItemUpdPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockReasonDictionary	USER_TABLE
dbo	SXAESBlockReasonDictionaryItemUpdPr	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESBlockReasonDictionarySelPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockReasonDictionary	USER_TABLE
dbo	SXAESBlockReleaseCommentUpdPr	SQL_STORED_PROCEDURE	NULL	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESBlockReleaseCommentUpdPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockScheduleCommentGetOldBlockAppliedToResourceXREFIDPr	NULL
dbo	SXAESBlockReleaseCommentUpdPr	SQL_STORED_PROCEDURE	NULL	SXAESComments	USER_TABLE
dbo	SXAESBlockScheduleCommentDelPr	SQL_STORED_PROCEDURE	NULL	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESBlockScheduleCommentDelPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockScheduleCommentGetOldBlockAppliedToResourceXREFIDPr	NULL
dbo	SXAESBlockScheduleCommentDelPr	SQL_STORED_PROCEDURE	NULL	SXAESComments	USER_TABLE
dbo	SXAESBlockScheduleCommentExistsPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockAppliedToResourceXREF	USER_TABLE
dbo	SXAESBlockScheduleCommentExistsPr	SQL_STORED_PROCEDURE	NULL	SXAESComments	USER_TABLE
dbo	SXAESBlockScheduleCommentGetOldBlockAppliedToResourceXREFIDPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockAppliedToResourceXREF	USER_TABLE
dbo	SXAESBlockScheduleCommentGetOldBlockAppliedToResourceXREFIDPr	SQL_STORED_PROCEDURE	NULL	SXAESComments	USER_TABLE
dbo	SXAESBlockScheduleCommentInsUpdPr	SQL_STORED_PROCEDURE	NULL	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESBlockScheduleCommentInsUpdPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockScheduleCommentGetOldBlockAppliedToResourceXREFIDPr	NULL
dbo	SXAESBlockScheduleCommentInsUpdPr	SQL_STORED_PROCEDURE	NULL	SXAESComments	USER_TABLE
dbo	SXAESBlockScheduleCommentSelPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockAppliedToResourceXREF	USER_TABLE
dbo	SXAESBlockScheduleCommentSelPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockDefinition	USER_TABLE
dbo	SXAESBlockScheduleCommentSelPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockManagedOccurrence	USER_TABLE
dbo	SXAESBlockScheduleCommentSelPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockScheduleCommentGetOldBlockAppliedToResourceXREFIDPr	NULL
dbo	SXAESBlockScheduleCommentSelPr	SQL_STORED_PROCEDURE	NULL	SXAESComments	USER_TABLE
dbo	SXAESBlockScheduleCommentSelPr	SQL_STORED_PROCEDURE	NULL	SXAESResource	USER_TABLE
dbo	SXAESBlockScheduleCommentToolTipSelPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockScheduleCommentGetOldBlockAppliedToResourceXREFIDPr	NULL
dbo	SXAESBlockScheduleCommentToolTipSelPr	SQL_STORED_PROCEDURE	NULL	SXAESComments	USER_TABLE
dbo	SXAESBlockScheduleCommentViewAllCountSelPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockAppliedToResourceXREF	USER_TABLE
dbo	SXAESBlockScheduleCommentViewAllCountSelPr	SQL_STORED_PROCEDURE	NULL	SXAESComments	USER_TABLE
dbo	SXAESBlockScheduleCommentViewAllCountSelPr	SQL_STORED_PROCEDURE	NULL	SXAESResource	USER_TABLE
dbo	SXAESBlockScheduleCommentViewAllSelPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockAppliedToResourceXREF	USER_TABLE
dbo	SXAESBlockScheduleCommentViewAllSelPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockDefinition	USER_TABLE
dbo	SXAESBlockScheduleCommentViewAllSelPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockManagedOccurrence	USER_TABLE
dbo	SXAESBlockScheduleCommentViewAllSelPr	SQL_STORED_PROCEDURE	NULL	SXAESComments	USER_TABLE
dbo	SXAESBlockScheduleCommentViewAllSelPr	SQL_STORED_PROCEDURE	NULL	SXAESPattern	USER_TABLE
dbo	SXAESBlockScheduleCommentViewAllSelPr	SQL_STORED_PROCEDURE	NULL	SXAESResource	USER_TABLE
dbo	SXAESBlockScheduleOverlapReportPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockAppliedToResourceXREF	USER_TABLE
dbo	SXAESBlockScheduleOverlapReportPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockDefinition	USER_TABLE
dbo	SXAESBlockScheduleOverlapReportPr	SQL_STORED_PROCEDURE	NULL	SXAESBlockReleasedFromResourceXREF	USER_TABLE
dbo	SXAESBlockScheduleOverlapReportPr	SQL_STORED_PROCEDURE	NULL	SXAESPattern	USER_TABLE
dbo	SXAESBlockScheduleOverlapReportPr	SQL_STORED_PROCEDURE	NULL	SXAESResource	USER_TABLE
dbo	SXAESBlockScheduleOverlapReportPr	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESBlockSearchCriteria	SQL_STORED_PROCEDURE	NULL	SXAESBlockAppliedToResourceXREF	USER_TABLE
dbo	SXAESBlockSearchCriteria	SQL_STORED_PROCEDURE	NULL	SXAESBlockDefinition	USER_TABLE
dbo	SXAESBlockSearchCriteria	SQL_STORED_PROCEDURE	NULL	SXAESBlockReleasedFromResourceXREF	USER_TABLE
dbo	SXAESBlockSearchCriteria	SQL_STORED_PROCEDURE	NULL	SXAESResource	USER_TABLE
dbo	SXAESBlockSelectionTypesSelPr	SQL_STORED_PROCEDURE	NULL	CV3Rights	USER_TABLE
dbo	SXAESBlockSelectionTypesSelPr	SQL_STORED_PROCEDURE	NULL	CV3SecurityGroup	USER_TABLE
dbo	SXAESBlockSelectionTypesSelPr	SQL_STORED_PROCEDURE	NULL	CV3SecurityGroupRights	USER_TABLE
dbo	SXAESBlockSelectionTypesSelPr	SQL_STORED_PROCEDURE	NULL	CV3User	USER_TABLE
dbo	SXAESBlockSelectionTypesSelPr	SQL_STORED_PROCEDURE	NULL	SXAESUserLocationXREF	USER_TABLE
dbo	SXAESCancelAppointmentTaskActiveOnlySelPR	SQL_STORED_PROCEDURE	NULL	SXAESAppointmentCancelRequest	USER_TABLE
dbo	SXAESCancelAppointmentTaskActiveOnlySelPR	SQL_STORED_PROCEDURE	NULL	SXAVWFTASK	USER_TABLE
dbo	SXAESCancelAppointmentTaskActiveOnlySelPR	SQL_STORED_PROCEDURE	NULL	SXAVWFTaskHistory	USER_TABLE
dbo	SXAESCancelAppointmentTaskActiveOnlySelPR	SQL_STORED_PROCEDURE	dbo	SXAGNStringToBigIntTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESCancelAppointmentTaskInsPR	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXAESCancelAppointmentTaskInsPR	SQL_STORED_PROCEDURE	NULL	SXAESAppointmentCancelRequest	USER_TABLE
dbo	SXAESCancelAppointmentTaskInsPR	SQL_STORED_PROCEDURE	dbo	SXADBBuildFn	SQL_SCALAR_FUNCTION
dbo	SXAESCancelAppointmentTaskInsPR	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseOffsetNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESCancelAppointmentTaskSelPR	SQL_STORED_PROCEDURE	NULL	SXAESAppointmentCancelRequest	USER_TABLE
dbo	SXAESCancelAppointmentTaskSelPR	SQL_STORED_PROCEDURE	dbo	SXAGNStringToBigIntTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESCancelAppointmentTaskUpdPR	SQL_STORED_PROCEDURE	NULL	SXAESAppointmentCancelRequest	USER_TABLE
dbo	SXAESCancelAppointmentTaskUpdPR	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseOffsetNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESCareProviderExternalSyncSelPr	SQL_STORED_PROCEDURE	NULL	CV3User	USER_TABLE
dbo	SXAESCareProviderExternalSyncSelPr	SQL_STORED_PROCEDURE	NULL	SXAESCareProviderResource	USER_TABLE
dbo	SXAESCareProviderExternalSyncUpdPr	SQL_STORED_PROCEDURE	NULL	SXAESApptEvtResourceXREF	USER_TABLE
dbo	SXAESCareProviderExternalSyncUpdPr	SQL_STORED_PROCEDURE	NULL	SXAESCareProviderResource	USER_TABLE
dbo	SXAESCareProviderResourceUpdateFromCorePr	SQL_STORED_PROCEDURE	NULL	SXADBComponentInstall	VIEW
dbo	SXAESCareProviderResourceUpdateFromCorePr	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowtblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESCheckApptConcurrencyPr	SQL_STORED_PROCEDURE	NULL	CV3Location	USER_TABLE
dbo	SXAESCheckApptConcurrencyPr	SQL_STORED_PROCEDURE	NULL	CV3LocnFacility	USER_TABLE
dbo	SXAESCheckApptConcurrencyPr	SQL_STORED_PROCEDURE	NULL	SXAESAppointment	USER_TABLE
dbo	SXAESCheckApptConcurrencyPr	SQL_STORED_PROCEDURE	NULL	SXAESApptEvtResourceXREF	USER_TABLE
dbo	SXAESCheckApptConcurrencyPr	SQL_STORED_PROCEDURE	dbo	SXADBConvertLocalToEnterpriseTblfn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESClientAppointmentsSelPr	SQL_STORED_PROCEDURE	NULL	CV3ClientVisit	USER_TABLE
dbo	SXAESClientAppointmentsSelPr	SQL_STORED_PROCEDURE	NULL	CV3Location	USER_TABLE
dbo	SXAESClientAppointmentsSelPr	SQL_STORED_PROCEDURE	NULL	SXAESAppointment	USER_TABLE
dbo	SXAESClientAppointmentsSelPr	SQL_STORED_PROCEDURE	NULL	SXAESDictionary	USER_TABLE
dbo	SXAESClientAppointmentsSelPr	SQL_STORED_PROCEDURE	NULL	SXAESEvent	USER_TABLE
dbo	SXAESClientAppointmentsSelPr	SQL_STORED_PROCEDURE	NULL	SXAESLoadAppointmentResourcesPr	NULL
dbo	SXAESClientAppointmentsSelPr	SQL_STORED_PROCEDURE	dbo	SXAESAptRescheduleCountGetTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESClientOrdersSelPr	SQL_STORED_PROCEDURE	NULL	CV3Order	USER_TABLE
dbo	SXAESDeleteAllEventCategoryEventsPr	SQL_STORED_PROCEDURE	NULL	SXAESEventCategoryEventXREF	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultBookApptSectionsPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefault	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultBookApptSectionsPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefaultBookApptSection	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultColumnsPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefault	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultColumnsPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefaultDisplayColumn	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultPatientDisplayPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefault	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultPatientDisplayPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefaultPatientDisplay	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultSearchDaysPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefault	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultSearchDaysPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefaultSearchDay	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultSearchTimesPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefault	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultSearchTimesPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefaultSearchTime	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultSelectionTabsPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefault	USER_TABLE
dbo	SXAESDeleteAllLocationDefaultSelectionTabsPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefaultSelectionTab	USER_TABLE
dbo	SXAESDeleteAllMCDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCDefinitionAvailability	USER_TABLE
dbo	SXAESDeleteAllMCDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCDefinitionAvailabilityEventCategoryXREF	USER_TABLE
dbo	SXAESDeleteAllMCDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCDefinitionAvailabilityEventXREF	USER_TABLE
dbo	SXAESDeleteAllMCDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCDefinitionAvailabilityLocationXREF	USER_TABLE
dbo	SXAESDeleteAllMCDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCEventAvailabilityLimit	USER_TABLE
dbo	SXAESDeleteAllMCExceptionDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCEventAvailabilityLimit	USER_TABLE
dbo	SXAESDeleteAllMCExceptionDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionDefinitionAvailability	USER_TABLE
dbo	SXAESDeleteAllMCExceptionDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionDefinitionAvailabilityEventXREF	USER_TABLE
dbo	SXAESDeleteAllMCExceptionDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionDefinitionAvailabilityEvtCatXREF	USER_TABLE
dbo	SXAESDeleteAllMCExceptionDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionDefinitionAvailabilityLocationXREF	USER_TABLE
dbo	SXAESDeleteAllRecurrencePatternTemplateTRPr	SQL_STORED_PROCEDURE	NULL	SXAESPatternTemplateTimeRange	USER_TABLE
dbo	SXAESDeleteAllUserDefaultColumnsPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefault	USER_TABLE
dbo	SXAESDeleteAllUserDefaultColumnsPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefaultDisplayColumn	USER_TABLE
dbo	SXAESDeleteAppointmentCustomFieldDataPr	SQL_STORED_PROCEDURE	NULL	SXAESAppointmentCustomField	USER_TABLE
dbo	SXAESDeleteAppointmentCustomFieldDataPr	SQL_STORED_PROCEDURE	NULL	SXAESAppointmentCustomFieldCategory	USER_TABLE
dbo	SXAESDeleteEventClientSegmentsPr	SQL_STORED_PROCEDURE	NULL	SXAESEventClientSegment	NULL
dbo	SXAESDeleteEventConflictsPr	SQL_STORED_PROCEDURE	NULL	SXAESConflict	USER_TABLE
dbo	SXAESDeleteEventConflictsPr	SQL_STORED_PROCEDURE	NULL	SXAESEventConflictXREF	USER_TABLE
dbo	SXAESDeleteEventCustomFieldCategoriesPr	SQL_STORED_PROCEDURE	NULL	SXAESEventCustomFieldCategory	USER_TABLE
dbo	SXAESDeleteEventPrePostRequisitesPr	SQL_STORED_PROCEDURE	NULL	SXAESEventPrePostRequisite	USER_TABLE
dbo	SXAESDeleteEventProcedureCodeExceptionsByLocationPr	SQL_STORED_PROCEDURE	NULL	SXAESEventProcedureCodeException	USER_TABLE
dbo	SXAESDeleteEventProcedureCodesPr	SQL_STORED_PROCEDURE	NULL	SXAESEventProcedureCode	USER_TABLE
dbo	SXAESDeleteEventResourcesPr	SQL_STORED_PROCEDURE	NULL	SXAESEventResourceXREF	USER_TABLE
dbo	SXAESDeleteEventSelectorCustomFieldDataPr	SQL_STORED_PROCEDURE	NULL	SXAESEventSelectorCustomField	USER_TABLE
dbo	SXAESDeleteEventSelectorCustomFieldDataPr	SQL_STORED_PROCEDURE	NULL	SXAESEventSelectorCustomFieldCategory	USER_TABLE
dbo	SXAESDeleteEventSetEventsPr	SQL_STORED_PROCEDURE	NULL	SXAESEventGroupEvents	USER_TABLE
dbo	SXAESDeleteGroupResourceXREFPr	SQL_STORED_PROCEDURE	NULL	SXAESResourceXREF	USER_TABLE
dbo	SXAESDeleteHolidayLocationsPr	SQL_STORED_PROCEDURE	NULL	SXAESHolidayLocationXREF	USER_TABLE
dbo	SXAESDeleteHolidayLocationsPr	SQL_STORED_PROCEDURE	NULL	SXAGNBigintTbl	NULL
dbo	SXAESDeleteLocationCalendarIntervalsPr	SQL_STORED_PROCEDURE	NULL	SXAESInterval	USER_TABLE
dbo	SXAESDeleteLocationCalendarPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationProfile	USER_TABLE
dbo	SXAESDeleteLocationCalendarPr	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESDeleteLocationCustomFieldCategoriesPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationCustomFieldCategory	USER_TABLE
dbo	SXAESDeleteLocationDefaultEventPickListPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefault	USER_TABLE
dbo	SXAESDeleteLocationDefaultEventPickListPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefaultEventPickList	USER_TABLE
dbo	SXAESDeleteLocationDefaultResourcePickListPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefault	USER_TABLE
dbo	SXAESDeleteLocationDefaultResourcePickListPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefaultResourcePickList	USER_TABLE
dbo	SXAESDeleteMasterCalendarDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMasterCalendar	USER_TABLE
dbo	SXAESDeleteMasterCalendarDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMasterCalendarResourceXREF	USER_TABLE
dbo	SXAESDeleteMasterCalendarDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCDefinitionAvailability	USER_TABLE
dbo	SXAESDeleteMasterCalendarDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCDefinitionAvailabilityEventCategoryXREF	USER_TABLE
dbo	SXAESDeleteMasterCalendarDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCDefinitionAvailabilityEventXREF	USER_TABLE
dbo	SXAESDeleteMasterCalendarDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCDefinitionAvailabilityLocationXREF	USER_TABLE
dbo	SXAESDeleteMasterCalendarDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCEventAvailabilityLimit	USER_TABLE
dbo	SXAESDeleteMasterCalendarDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCEventCategoryRestrictionReleaseXREF	USER_TABLE
dbo	SXAESDeleteMasterCalendarDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCEventRestrictionReleaseXREF	USER_TABLE
dbo	SXAESDeleteMasterCalendarDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCSpecificDate	USER_TABLE
dbo	SXAESDeleteMasterCalendarDelPr	SQL_STORED_PROCEDURE	NULL	SXAESPattern	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESHolidayMCExceptionXREF	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCEventAvailabilityLimit	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCException	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionDefinitionAvailability	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionDefinitionAvailabilityEventXREF	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionDefinitionAvailabilityEvtCatXREF	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionDefinitionAvailabilityLocationXREF	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionEventCatRestrictionReleaseXREF	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionEventRestrictionReleaseXREF	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionResourceXREF	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionSpecificDate	USER_TABLE
dbo	SXAESDeleteMCExceptionDelPr	SQL_STORED_PROCEDURE	NULL	SXAESPattern	USER_TABLE
dbo	SXAESDeleteMCExceptionResourceXREFPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionResourceXREF	USER_TABLE
dbo	SXAESDeleteMCExceptionSpecificDatesPr	SQL_STORED_PROCEDURE	NULL	SXAESMCExceptionSpecificDate	USER_TABLE
dbo	SXAESDeleteMCResourceXREFPr	SQL_STORED_PROCEDURE	NULL	SXAESMasterCalendarResourceXREF	USER_TABLE
dbo	SXAESDeleteMCTemplateDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCTemplateDefinitionAvailability	USER_TABLE
dbo	SXAESDeleteMCTemplateDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCTemplateDefinitionAvailabilityEventXREF	USER_TABLE
dbo	SXAESDeleteMCTemplateDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCTemplateDefinitionAvailabilityEvtCatXREF	USER_TABLE
dbo	SXAESDeleteMCTemplateDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCTemplateDefinitionAvailabilityLocationXREF	USER_TABLE
dbo	SXAESDeleteMCTemplateDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCTemplateEventCategoryRestrictionReleaseXREF	USER_TABLE
dbo	SXAESDeleteMCTemplateDefinitionAvailabilityDelPr	SQL_STORED_PROCEDURE	NULL	SXAESMCTemplateEventRestrictionReleaseXREF	USER_TABLE
dbo	SXAESDeleteRecurrencePatternTemplatePr	SQL_STORED_PROCEDURE	NULL	SXAESPatternTemplate	USER_TABLE
dbo	SXAESDeleteResourceCalendarIntervalsPr	SQL_STORED_PROCEDURE	NULL	SXAESInterval	USER_TABLE
dbo	SXAESDeleteResourceCalendarPr	SQL_STORED_PROCEDURE	NULL	SXAESResourceProfile	USER_TABLE
dbo	SXAESDeleteResourceCustomFieldCategoriesPr	SQL_STORED_PROCEDURE	NULL	SXAESResourceCustomFieldCategory	USER_TABLE
dbo	SXAESDeleteResourceEffectiveDateTempDataPr	SQL_STORED_PROCEDURE	NULL	SXAESMCReportingResourceEffectiveDate_RPT	USER_TABLE
dbo	SXAESDeleteResourceListPr	SQL_STORED_PROCEDURE	NULL	SXAESResourceList	USER_TABLE
dbo	SXAESDeleteResourceListPr	SQL_STORED_PROCEDURE	NULL	SXAESResourceListResourceXREF	USER_TABLE
dbo	SXAESDeleteResourceListResourcesPr	SQL_STORED_PROCEDURE	NULL	SXAESResourceListResourceXREF	USER_TABLE
dbo	SXAESDeleteResourceRestrictionPr	SQL_STORED_PROCEDURE	NULL	SXAESResourceRestriction	USER_TABLE
dbo	SXAESDeleteUserDefaultEventFiltersPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefault	USER_TABLE
dbo	SXAESDeleteUserDefaultEventFiltersPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefaultEventXREF	USER_TABLE
dbo	SXAESDeleteUserDefaultEventPickListPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefault	USER_TABLE
dbo	SXAESDeleteUserDefaultEventPickListPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefaultEventPickList	USER_TABLE
dbo	SXAESDeleteUserDefaultLocationFiltersPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefault	USER_TABLE
dbo	SXAESDeleteUserDefaultLocationFiltersPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefaultLocationXREF	USER_TABLE
dbo	SXAESDeleteUserDefaultPriorityFiltersPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefault	USER_TABLE
dbo	SXAESDeleteUserDefaultPriorityFiltersPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefaultPriorityFilter	USER_TABLE
dbo	SXAESDeleteUserDefaultResourceFiltersPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefault	USER_TABLE
dbo	SXAESDeleteUserDefaultResourceFiltersPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefaultResourceXREF	USER_TABLE
dbo	SXAESDeleteUserDefaultResourcePickListPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefault	USER_TABLE
dbo	SXAESDeleteUserDefaultResourcePickListPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefaultResourcePickList	USER_TABLE
dbo	SXAESDeleteUserDefaultStatusFiltersPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefault	USER_TABLE
dbo	SXAESDeleteUserDefaultStatusFiltersPr	SQL_STORED_PROCEDURE	NULL	SXAESUserDefaultStatusFilter	USER_TABLE
dbo	SXAESDeleteVisitDefaultPr	SQL_STORED_PROCEDURE	NULL	SXAESVisitDefaults	USER_TABLE
dbo	SXAESDiscoverAppointmentForExternalCalendarSyncSelPr	SQL_STORED_PROCEDURE	NULL	SXAESAppointment	USER_TABLE
dbo	SXAESDiscoverAppointmentForExternalCalendarSyncSelPr	SQL_STORED_PROCEDURE	NULL	SXAESApptEvtResourceXREF	USER_TABLE
dbo	SXAESDiscoverAppointmentForRemindersSelPr	SQL_STORED_PROCEDURE	NULL	CV3PhysicalNoteDeclaration	USER_TABLE
dbo	SXAESDiscoverAppointmentForRemindersSelPr	SQL_STORED_PROCEDURE	NULL	SXAESAppointment	USER_TABLE
dbo	SXAESDiscoverAppointmentForRemindersSelPr	SQL_STORED_PROCEDURE	NULL	SXAESApptReminderCommonSetting	USER_TABLE
dbo	SXAESDiscoverAppointmentForRemindersSelPr	SQL_STORED_PROCEDURE	NULL	SXAESEvent	USER_TABLE
dbo	SXAESDiscoverAppointmentForRemindersSelPr	SQL_STORED_PROCEDURE	NULL	SXAESLocationDefault	USER_TABLE
dbo	SXAESDiscoverAppointmentForRemindersSelPr	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXAESDiscoverAppointmentSelPr	SQL_STORED_PROCEDURE	NULL	CV3Location	USER_TABLE
dbo	SXAESDiscoverAppointmentSelPr	SQL_STORED_PROCEDURE	NULL	SXADBGUIDListDtTbl	NULL
dbo	SXAESDiscoverAppointmentSelPr	SQL_STORED_PROCEDURE	NULL	SXADBNameDtTbl	NULL
