foreign_key_name	parent_schema_name	parent_table_name	parent_columns	referenced_schema_name	referenced_table_name	referenced_columns	update_referential_action_desc	delete_referential_action_desc	is_disabled	is_not_trusted
SXARCMChargeDrugInfoSXARCMUnitOfMeasurementFK	dbo	SXARCMChargeDrugInfo	UnitOfMeasurementID	dbo	SXARCMUnitOfMeasurement	UnitOfMeasurementID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeFeeConfigurationSXARCMPriceMethodCodeMasterFK	dbo	SXARCMChargeFeeConfiguration	PriceMethodCodeMasterID	dbo	SXARCMPriceMethodCodeMaster	PriceMethodCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeFeeConfigurationSXARCMTransactionCodeMasterFK	dbo	SXARCMChargeFeeConfiguration	TransactionCodeMasterID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummarizationRevenueCodeConfigurationSXARCMChargeSummaryConfigFK	dbo	SXARCMChargeSummarizationRevenueCodeConfiguration	ChargeSummaryConfigID	dbo	SXARCMChargeSummaryConfig	ChargeSummaryConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummarizationRevenueCodeConfigurationSXARCMThirdPartyCodeFK	dbo	SXARCMChargeSummarizationRevenueCodeConfiguration	ThirdPartyCodeID	dbo	SXARCMThirdPartyCode	ThirdPartyCodeID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryAIRConfigSXARCMChargeSummaryConfigFK	dbo	SXARCMChargeSummaryAIRConfig	ChargeSummaryConfigID	dbo	SXARCMChargeSummaryConfig	ChargeSummaryConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryConfigSXARCMClaimFormatColumnAlias01FK	dbo	SXARCMChargeSummaryConfig	FirstSummarizeClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryConfigSXARCMClaimFormatColumnAlias02FK	dbo	SXARCMChargeSummaryConfig	SecondSummarizeClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryConfigSXARCMClaimFormatColumnAlias03FK	dbo	SXARCMChargeSummaryConfig	ThirdSummarizeClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryConfigSXARCMClaimFormatColumnAlias04FK	dbo	SXARCMChargeSummaryConfig	FirstSortClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryConfigSXARCMClaimFormatColumnAlias05FK	dbo	SXARCMChargeSummaryConfig	SecondSortClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryConfigSXARCMClaimFormatColumnAlias06FK	dbo	SXARCMChargeSummaryConfig	ThirdSortClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryConfigSXARCMClaimFormatColumnAlias07FK	dbo	SXARCMChargeSummaryConfig	FourthSummarizeClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryConfigSXARCMClaimFormatColumnAlias08FK	dbo	SXARCMChargeSummaryConfig	FifthSummarizeClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryConfigSXARCMClaimFormatFK	dbo	SXARCMChargeSummaryConfig	ClaimFormatID	dbo	SXARCMClaimFormat	ClaimFormatID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryExceptionConfigSXARCMChargeSummaryConfigFK	dbo	SXARCMChargeSummaryExceptionConfig	ChargeSummaryConfigID	dbo	SXARCMChargeSummaryConfig	ChargeSummaryConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryExceptionConfigSXARCMClaimFormatColumnAliasFK01	dbo	SXARCMChargeSummaryExceptionConfig	FirstSummarizeClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryExceptionConfigSXARCMClaimFormatColumnAliasFK02	dbo	SXARCMChargeSummaryExceptionConfig	SecondSummarizeClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryExceptionConfigSXARCMClaimFormatColumnAliasFK03	dbo	SXARCMChargeSummaryExceptionConfig	ThirdSummarizeClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryExceptionConfigSXARCMClaimFormatColumnAliasFK04	dbo	SXARCMChargeSummaryExceptionConfig	FourthSummarizeClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryExceptionConfigSXARCMClaimFormatColumnAliasFK05	dbo	SXARCMChargeSummaryExceptionConfig	FifthSummarizeClaimFormatColumnAliasID	dbo	SXARCMClaimFormatColumnAlias	ClaimFormatColumnAliasID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummaryRHCModifierSXARCMChargeSummaryConfigFK	dbo	SXARCMChargeSummaryRHCModifier	ChargeSummaryConfigID	dbo	SXARCMChargeSummaryConfig	ChargeSummaryConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeSummOverrideRevCodeSrvUnitsToOneSXARCMChargeSummaryConfigFK	dbo	SXARCMChargeSummOverrideRevCodeSrvUnitsToOne	ChargeSummaryConfigID	dbo	SXARCMChargeSummaryConfig	ChargeSummaryConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeTransactionSXARCMASACodeFK	dbo	SXARCMChargeTransaction	ASACodeID	dbo	SXARCMASACode	ASACodeID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeTransactionSXARCMTMPricingConfigFK	dbo	SXARCMChargeTransaction	TMPricingConfigID	dbo	SXARCMTMPricingConfig	TMPricingConfigID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeTransactionSXARCMTransactionCodeMasterFK	dbo	SXARCMChargeTransaction	EnterpriseTransactionCodeMasterID	dbo	SXARCMTransactionCodeMaster	TransactionCodeMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeTransactionSXARCMTransactionFK	dbo	SXARCMChargeTransaction	TransactionID, TransactionYear	dbo	SXARCMTransaction	TransactionID, TransactionYear	NO_ACTION	NO_ACTION	0	0
SXARCMChargeTransactionOverrideAddlInfoSXARCMChargeTransactionFK	dbo	SXARCMChargeTransactionOverrideAddlInfo	ChargeTransactionID, TransactionYear	dbo	SXARCMChargeTransaction	ChargeTransactionID, TransactionYear	NO_ACTION	NO_ACTION	0	0
SXARCMChargeTransactionOverrideAddlInfoSXARCMClaimQualifierFK	dbo	SXARCMChargeTransactionOverrideAddlInfo	ClaimQualifierID	dbo	SXARCMClaimQualifier	ClaimQualifierID	NO_ACTION	NO_ACTION	0	0
SXARCMChargeTransactionOverrideProviderSXARCMChargeTransactionFK	dbo	SXARCMChargeTransactionOverrideProvider	ChargeTransactionID, TransactionYear	dbo	SXARCMChargeTransaction	ChargeTransactionID, TransactionYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimSXARCMBillingRequestFK	dbo	SXARCMClaim	BillingRequestID, EpisodeYear	dbo	SXARCMBillingRequest	BillingRequestID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimSXARCMChangeReasonFK	dbo	SXARCMClaim	VoidClaimReasonID	dbo	SXARCMChangeReason	FinancialClassChangeReasonID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimSXARCMClaimBreakFK	dbo	SXARCMClaim	ClaimBreakID	dbo	SXARCMClaimBreak	ClaimBreakID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimSXARCMEDITransactionControlFK	dbo	SXARCMClaim	EDITransactionControlID	dbo	SXARCMEDITransactionControl	EDITransactionControlID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimSXARCMEpisodeFK	dbo	SXARCMClaim	EpisodeID, EpisodeYear	dbo	SXARCMEpisode	EpisodeID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimSXARCMInsurancePlanFK	dbo	SXARCMClaim	InsurancePlanID	dbo	SXARCMInsurancePlan	InsurancePlanID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimSXARCMRevenueCycleDetailFK	dbo	SXARCMClaim	RevenueCycleDetailID	dbo	SXARCMRevenueCycleDetail	RevenueCycleDetailID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimSXARCMRevenueCycleInvoiceDetailFK	dbo	SXARCMClaim	RevenueCycleInvoiceDetailID	dbo	SXARCMRevenueCycleInvoiceDetail	RevenueCycleInvoiceDetailID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimSXARCMRevenueCycleSetupFK	dbo	SXARCMClaim	RevenueCycleSetupID	dbo	SXARCMRevenueCycleSetup	RevenueCycleSetupID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimSXARCMWorkSheetFK	dbo	SXARCMClaim	WorksheetID, WorkSheetYear	dbo	SXARCMWorksheet	WorksheetID, WorkSheetYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdditionalInformationSXARCMClaimAttachmentReportTypeCodeFK	dbo	SXARCMClaimAdditionalInformation	AttachmentReportTypeCode	dbo	SXARCMClaimAttachmentReportTypeCode	Code	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdditionalInformationSXARCMClaimAttachmentTransmissionCodeFK	dbo	SXARCMClaimAdditionalInformation	AttachmentTransmissionCode	dbo	SXARCMClaimAttachmentTransmissionCode	Code	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdditionalInformationSXARCMEpisodeFK	dbo	SXARCMClaimAdditionalInformation	EpisodeID, EpisodeYear	dbo	SXARCMEpisode	EpisodeID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdjustFieldSXARCMClaimAdjustTemplateFK	dbo	SXARCMClaimAdjustField	ClaimAdjustTemplateID	dbo	SXARCMClaimAdjustTemplate	ClaimAdjustTemplateID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdjustFieldSXARCMClaimFormatLayoutFK	dbo	SXARCMClaimAdjustField	ClaimFormatLayoutID	dbo	SXARCMClaimFormatLayout	ClaimFormatLayoutID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdjustmentReasonSXARCMClaimAdjustmentGroupCodeFK	dbo	SXARCMClaimAdjustmentReason	ClaimAdjustmentGroupCodeID	dbo	SXARCMClaimAdjustmentGroupCode	ClaimAdjustmentGroupCodeID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdjustmentReasonSXARCMClaimAdjustmentReasonCodeDictionaryDetailsFK	dbo	SXARCMClaimAdjustmentReason	ClaimAdjustmentReasonCodeDictionaryDetailsID	dbo	SXARCMClaimAdjustmentReasonCodeDictionaryDetails	ClaimAdjustmentReasonCodeDictionaryDetailsID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdjustmentReasonSXARCMClaimFK	dbo	SXARCMClaimAdjustmentReason	ClaimID, EpisodeYear	dbo	SXARCMClaim	ClaimID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdjustmentReasonSXARCMPaymentAdjustmentTransactionDetailFK	dbo	SXARCMClaimAdjustmentReason	PaymentAdjustmentTransactionDetailID	dbo	SXARCMPaymentAdjustmentTransactionDetail	PaymentAdjustmentTransactionDetailID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdjustmentReasonSXARCMRemittanceAdviceRemarkCodeDictionaryDetailsFK	dbo	SXARCMClaimAdjustmentReason	RemittanceAdviceRemarkCodeDictionaryDetailsID	dbo	SXARCMRemittanceAdviceRemarkCodeDictionaryDetails	RemittanceAdviceRemarkCodeDictionaryDetailsID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdjustmentReasonCodeDictionaryDetailsSXARCMClaimAdjustmentReasonCodeDictionaryFK	dbo	SXARCMClaimAdjustmentReasonCodeDictionaryDetails	ClaimAdjustmentReasonCodeDictionaryID	dbo	SXARCMClaimAdjustmentReasonCodeDictionary	ClaimAdjustmentReasonCodeDictionaryID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdjustPaperOnlyFieldSXARCMClaimFormatFK	dbo	SXARCMClaimAdjustPaperOnlyField	ClaimFormatID	dbo	SXARCMClaimFormat	ClaimFormatID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdjustTemplateSXARCMClaimFormatFK	dbo	SXARCMClaimAdjustTemplate	ClaimFormatID	dbo	SXARCMClaimFormat	ClaimFormatID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAllocationSXARCMClaimFK	dbo	SXARCMClaimAllocation	ClaimID, EpisodeYear	dbo	SXARCMClaim	ClaimID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAllocationSXARCMClaimLineFK	dbo	SXARCMClaimAllocation	ClaimLineID, EpisodeYear	dbo	SXARCMClaimLine	ClaimLineID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAllocationSXARCMPaymentAdjustmentTransactionDetailFK	dbo	SXARCMClaimAllocation	PaymentAdjustmentTransactionDetailID	dbo	SXARCMPaymentAdjustmentTransactionDetail	PaymentAdjustmentTransactionDetailID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAdjustmentReasonSXARCMWorkSheetFK	dbo	SXARCMClaimAllocationAdjustmentReason	TransferToWorksheetID, TransferToWorksheetYear	dbo	SXARCMWorksheet	WorksheetID, WorkSheetYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAllocationAdjustmentReasonSXARCMClaimAdjustmentGroupCodeFK	dbo	SXARCMClaimAllocationAdjustmentReason	ClaimAdjustmentGroupCodeID	dbo	SXARCMClaimAdjustmentGroupCode	ClaimAdjustmentGroupCodeID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAllocationAdjustmentReasonSXARCMClaimAdjustmentReasonCodeDictionaryDetailsFK	dbo	SXARCMClaimAllocationAdjustmentReason	ClaimAdjustmentReasonCodeDictionaryDetailsID	dbo	SXARCMClaimAdjustmentReasonCodeDictionaryDetails	ClaimAdjustmentReasonCodeDictionaryDetailsID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAllocationAdjustmentReasonSXARCMClaimAllocationFK	dbo	SXARCMClaimAllocationAdjustmentReason	ClaimAllocationID, EpisodeYear	dbo	SXARCMClaimAllocation	ClaimAllocationID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAllocationAdjustmentReasonSXARCMRemittanceAdviceRemarkCodeDictionaryDetailsFK	dbo	SXARCMClaimAllocationAdjustmentReason	RemittanceAdviceRemarkCodeDictionaryDetailsID	dbo	SXARCMRemittanceAdviceRemarkCodeDictionaryDetails	RemittanceAdviceRemarkCodeDictionaryDetailsID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimAllocationAdjustmentReasonSXARCMWorkSheetFK	dbo	SXARCMClaimAllocationAdjustmentReason	TransferToWorksheetID, TransferToWorksheetYear	dbo	SXARCMWorksheet	WorksheetID, WorkSheetYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBillingNoteSXARCMClaimQualifierFK	dbo	SXARCMClaimBillingNote	ClaimQualifierID	dbo	SXARCMClaimQualifier	ClaimQualifierID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBillingNoteSXARCMEpisodeFK	dbo	SXARCMClaimBillingNote	EpisodeID, EpisodeYear	dbo	SXARCMEpisode	EpisodeID, EpisodeYear	NO_ACTION	CASCADE	0	0
SXARCMClaimBreakSXARCMClaimFormatFK	dbo	SXARCMClaimBreak	ClaimFormatID	dbo	SXARCMClaimFormat	ClaimFormatID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBreakSXARCMStandardBreakOption01FK	dbo	SXARCMClaimBreak	PrimaryStandardBreakOptionID	dbo	SXARCMStandardBreakOption	StandardBreakOptionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBreakSXARCMStandardBreakOption02FK	dbo	SXARCMClaimBreak	SecondStandardBreakOptionID	dbo	SXARCMStandardBreakOption	StandardBreakOptionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBreakSXARCMStandardBreakOption03FK	dbo	SXARCMClaimBreak	ThirdStandardBreakOptionID	dbo	SXARCMStandardBreakOption	StandardBreakOptionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBreakSXARCMStandardBreakOption04FK	dbo	SXARCMClaimBreak	FourthStandardBreakOptionID	dbo	SXARCMStandardBreakOption	StandardBreakOptionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBreakSXARCMStandardBreakOption05FK	dbo	SXARCMClaimBreak	FifthStandardBreakOptionID	dbo	SXARCMStandardBreakOption	StandardBreakOptionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBreakExceptionConfigSXARCMClaimBreakFK	dbo	SXARCMClaimBreakExceptionConfig	ClaimBreakID	dbo	SXARCMClaimBreak	ClaimBreakID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBreakExceptionConfigSXARCMStandardBreakOption01FK	dbo	SXARCMClaimBreakExceptionConfig	PrimaryStandardBreakOptionID	dbo	SXARCMStandardBreakOption	StandardBreakOptionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBreakExceptionConfigSXARCMStandardBreakOption02FK	dbo	SXARCMClaimBreakExceptionConfig	SecondStandardBreakOptionID	dbo	SXARCMStandardBreakOption	StandardBreakOptionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBreakExceptionConfigSXARCMStandardBreakOption03FK	dbo	SXARCMClaimBreakExceptionConfig	ThirdStandardBreakOptionID	dbo	SXARCMStandardBreakOption	StandardBreakOptionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBreakExceptionConfigSXARCMStandardBreakOption04FK	dbo	SXARCMClaimBreakExceptionConfig	FourthStandardBreakOptionID	dbo	SXARCMStandardBreakOption	StandardBreakOptionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimBreakExceptionConfigSXARCMStandardBreakOption05FK	dbo	SXARCMClaimBreakExceptionConfig	FifthStandardBreakOptionID	dbo	SXARCMStandardBreakOption	StandardBreakOptionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimConfigurationSXARCMClaimFormatFK	dbo	SXARCMClaimConfiguration	ClaimFormatID	dbo	SXARCMClaimFormat	ClaimFormatID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimConfigurationSXARCMEDITransactionControlFK	dbo	SXARCMClaimConfiguration	EDITransactionControlID	dbo	SXARCMEDITransactionControl	EDITransactionControlID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimConfigurationSXARCMEffectiveDateOptionFK	dbo	SXARCMClaimConfiguration	EffectiveDateOptionID	dbo	SXARCMEffectiveDateOption	EffectiveDateOptionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimConfigurationSXARCMOutputConfigurationFK	dbo	SXARCMClaimConfiguration	OutputConfigurationID	dbo	SXARCMOutputConfiguration	OutputConfigurationID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimCorrectionSXARCMClaimEditFK	dbo	SXARCMClaimCorrection	ClaimEditID	dbo	SXARCMClaimEdit	ClaimEditID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimCorrectionSXARCMClaimSeverityFK	dbo	SXARCMClaimCorrection	CustomClaimSeverityID	dbo	SXARCMClaimSeverity	ClaimSeverityID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimCorrectionSXARCMInsurancePlanFK	dbo	SXARCMClaimCorrection	InsurancePlanID	dbo	SXARCMInsurancePlan	InsurancePlanID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimCorrectionSXARCMWorksheetFK	dbo	SXARCMClaimCorrection	WorksheetID, WorkSheetYear	dbo	SXARCMWorksheet	WorksheetID, WorkSheetYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimCorrectionEditLocationSXARCMClaimCorrectionFK	dbo	SXARCMClaimCorrectionEditLocation	ClaimCorrectionID, EpisodeYear	dbo	SXARCMClaimCorrection	ClaimCorrectionID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimCorrectionLogSXARCMBillingRequestFK	dbo	SXARCMClaimCorrectionLog	BillingRequestID, EpisodeYear	dbo	SXARCMBillingRequest	BillingRequestID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimCorrectionLogSXARCMClaimEditFK	dbo	SXARCMClaimCorrectionLog	ClaimEditID	dbo	SXARCMClaimEdit	ClaimEditID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimCorrectionLogSXARCMInsurancePlanFK	dbo	SXARCMClaimCorrectionLog	InsurancePlanID	dbo	SXARCMInsurancePlan	InsurancePlanID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimDataTransformationDetailSXARCMClaimDataTransformationMasterFK	dbo	SXARCMClaimDataTransformationDetail	ClaimDataTransformationMasterID	dbo	SXARCMClaimDataTransformationMaster	ClaimDataTransformationMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimEDIDataSXARCMClaimFK	dbo	SXARCMClaimEDIData	ClaimID, EpisodeYear	dbo	SXARCMClaim	ClaimID, EpisodeYear	NO_ACTION	CASCADE	0	0
SXARCMClaimEditSXARCMClaimEditCategoryFK	dbo	SXARCMClaimEdit	ClaimEditCategoryID	dbo	SXARCMClaimEditCategory	ClaimEditCategoryID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimEditSXARCMClaimEditSubCategoryFK	dbo	SXARCMClaimEdit	ClaimEditSubCategoryID	dbo	SXARCMClaimEditSubCategory	ClaimEditSubCategoryID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimEditSXARCMClaimSeverityFK	dbo	SXARCMClaimEdit	ClaimSeverityID	dbo	SXARCMClaimSeverity	ClaimSeverityID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimEditCategoryExternalMappingSXARCMClaimEditCategoryFK	dbo	SXARCMClaimEditCategoryExternalMapping	ClaimEditCategoryID	dbo	SXARCMClaimEditCategory	ClaimEditCategoryID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimEditGroupDetailSXARCMClaimEditFK	dbo	SXARCMClaimEditGroupDetail	ClaimEditID	dbo	SXARCMClaimEdit	ClaimEditID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimEditGroupDetailSXARCMClaimSeverityFK	dbo	SXARCMClaimEditGroupDetail	ClaimSeverityID	dbo	SXARCMClaimSeverity	ClaimSeverityID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimEditGroupDetailSXARCMRuleGroupMasterFK	dbo	SXARCMClaimEditGroupDetail	ClaimEditGroupMasterID	dbo	SXARCMClaimEditGroupMaster	ClaimEditGroupMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimEditGroupMasterSXARCMClaimFormatFK	dbo	SXARCMClaimEditGroupMaster	ClaimFormatID	dbo	SXARCMClaimFormat	ClaimFormatID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimEditXrefSXARCMClaimEditFK	dbo	SXARCMClaimEditXref	ClaimEditID	dbo	SXARCMClaimEdit	ClaimEditID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimEditXrefSXARCMClaimFormatFK	dbo	SXARCMClaimEditXref	ClaimFormatID	dbo	SXARCMClaimFormat	ClaimFormatID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimEditXrefSXARCMClaimFormatLayoutFK	dbo	SXARCMClaimEditXref	ClaimFormatLayoutID	dbo	SXARCMClaimFormatLayout	ClaimFormatLayoutID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimERAdjustmentSXARCMClaimFK	dbo	SXARCMClaimERAdjustment	ClaimID, EpisodeYear	dbo	SXARCMClaim	ClaimID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldConversionSXARCMClaimFK	dbo	SXARCMClaimFieldConversion	ClaimID, EpisodeYear	dbo	SXARCMClaim	ClaimID, EpisodeYear	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldConversionSXARCMClaimFormatLayoutFK	dbo	SXARCMClaimFieldConversion	ClaimFormatLayoutID	dbo	SXARCMClaimFormatLayout	ClaimFormatLayoutID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldConversionAuditSXARCMClaimFieldConversionFK	dbo	SXARCMClaimFieldConversionAudit	ClaimID, EpisodeYear, ClaimFieldConversionID	dbo	SXARCMClaimFieldConversion	ClaimID, EpisodeYear, ClaimFieldConversionID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldDetailSXARCMClaimDataTransformationMasterFK	dbo	SXARCMClaimFieldDetail	ClaimDataTranformationMasterID	dbo	SXARCMClaimDataTransformationMaster	ClaimDataTransformationMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldDetailSXARCMClaimFieldFormatTypeFK	dbo	SXARCMClaimFieldDetail	ClaimFieldFormatTypeID	dbo	SXARCMClaimFieldFormatType	ClaimFieldFormatTypeID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldDetailSXARCMClaimFieldFormatTypeFK01	dbo	SXARCMClaimFieldDetail	PaperFieldFormatTypeID	dbo	SXARCMClaimFieldFormatType	ClaimFieldFormatTypeID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldDetailSXARCMClaimFieldMasterFK	dbo	SXARCMClaimFieldDetail	ClaimFieldMasterID	dbo	SXARCMClaimFieldMaster	ClaimFieldMasterID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldDetailSXARCMClaimFieldValueTypeFK	dbo	SXARCMClaimFieldDetail	ClaimFieldValueTypeID	dbo	SXARCMClaimFieldValueType	ClaimFieldValueTypeID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldDetailSXARCMClaimFormatLayoutFK	dbo	SXARCMClaimFieldDetail	ClaimFormatLayoutID	dbo	SXARCMClaimFormatLayout	ClaimFormatLayoutID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldFormatTypeGroupXREFSXARCMClaimFieldFormatTypeFK	dbo	SXARCMClaimFieldFormatTypeGroupXREF	ClaimFieldFormatTypeID	dbo	SXARCMClaimFieldFormatType	ClaimFieldFormatTypeID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldFormatTypeGroupXREFSXARCMClaimFieldFormatTypeGroupFK	dbo	SXARCMClaimFieldFormatTypeGroupXREF	ClaimFieldFormatTypeGroupID	dbo	SXARCMClaimFieldFormatTypeGroup	ClaimFieldFormatTypeGroupID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldMasterSXARCMClaimFormatFK	dbo	SXARCMClaimFieldMaster	ClaimFormatID	dbo	SXARCMClaimFormat	ClaimFormatID	NO_ACTION	NO_ACTION	0	0
SXARCMClaimFieldMultiLineSourceSXARCMClaimDataTransformationMasterFK	dbo	SXARCMClaimFieldMultiLineSource	ClaimDataTransformationMasterID	dbo	SXARCMClaimDataTransformationMaster	ClaimDataTransformationMasterID	NO_ACTION	NO_ACTION	0	0
