schema_name	object_name	object_type	column_id	column_name	data_type	character_or_binary_length	precision	scale	is_nullable	is_identity	is_computed	default_definition	computed_definition	collation_name
dbo	BACKUP_SXARCMInsurancePlan_DA_8556890	USER_TABLE	24	IsSuppressInsurancePlanFromClaim	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	6	Active	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	7	MSRowVersion	timestamp	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	8	InsurancePlanPayerIdentifierXrefID	bigint	NULL	19	0	0	1	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	9	InsurancePlanID	bigint	NULL	19	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	10	PayerIdentifierTypeID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	11	PayerIdentifierCode	varchar	11	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsurancePlanPayerIdentifierXref_DA_8556890	USER_TABLE	12	MSReplrowguid	uniqueidentifier	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	6	MSRowVersion	timestamp	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	7	Active	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	8	InsuranceRemittanceConfigurationID	int	NULL	10	0	0	1	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	9	InsurancePlanID	bigint	NULL	19	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	10	Name	nvarchar	25	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	11	RuleUID	uniqueidentifier	NULL	0	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	12	RemittanceAdviceConfigID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	13	ClaimAdjustmentReasonCodeDictionaryID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	14	RemittanceAdviceRemarkCodeDictionaryID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	15	DenialGroupID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	16	IsSeperateTxnPerClaimLine	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	17	IsResponsibilityTransferred	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	18	InstitutionalInsuranceRemittanceAllocationID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	19	ProfessionalInsuranceRemittanceAllocationID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	20	IsDefault	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	21	PayerIdentifier	nvarchar	80	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	22	SortOrder	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	23	DentalInsuranceRemittanceAllocationID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	24	IsSeperateTxnPerDentalClaimLine	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	25	IsProxy	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	26	PayerNames	varchar	2000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	27	MSReplrowguid	uniqueidentifier	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceConfiguration_DA_8556890	USER_TABLE	28	ClaimFormatIDs	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceInstitutionalAllocation_DA_8556890	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceInstitutionalAllocation_DA_8556890	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceInstitutionalAllocation_DA_8556890	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceInstitutionalAllocation_DA_8556890	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceInstitutionalAllocation_DA_8556890	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceInstitutionalAllocation_DA_8556890	USER_TABLE	6	MSRowVersion	timestamp	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceInstitutionalAllocation_DA_8556890	USER_TABLE	7	InsuranceRemittanceInstitutionalAllocationID	int	NULL	10	0	0	1	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceInstitutionalAllocation_DA_8556890	USER_TABLE	8	InsuranceRemittanceConfigurationID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceInstitutionalAllocation_DA_8556890	USER_TABLE	9	InsuranceRemittanceAllocationID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceInstitutionalAllocation_DA_8556890	USER_TABLE	10	FacilityCodeValueDictionaryID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceInstitutionalAllocation_DA_8556890	USER_TABLE	11	MSReplrowguid	uniqueidentifier	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	6	MSRowVersion	timestamp	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	7	InsuranceRemittanceLocationConfigurationID	int	NULL	10	0	0	1	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	8	InsuranceRemittanceConfigurationID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	9	LocationGUID	HVCIDdt	NULL	16	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	10	UseEnterprise	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	11	PaymentTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	12	ContractualAdjTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	13	OtherAdjTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	14	PayerInitiatedReductionAdjTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	15	RefundTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	16	SettlementTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	17	WorksheetTxfrCoinsuranceTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	18	WorksheetTxfrCopaymentTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	19	WorksheetTxfrOtherTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	20	WorksheetTxfrOfTransactionTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	21	WorksheetTxfrDeductibleTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	22	WorksheetTxfrNonCoveredTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	23	WorksheetTxfrLifetimeReserveTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	24	AutoDenialAdjTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	25	MSReplrowguid	uniqueidentifier	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceLocationConfiguration_DA_8556890	USER_TABLE	26	PaymentTaxTxnCodeID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceProfessionalAllocation_DA_8556890	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceProfessionalAllocation_DA_8556890	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceProfessionalAllocation_DA_8556890	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceProfessionalAllocation_DA_8556890	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceRemittanceProfessionalAllocation_DA_8556890	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceProfessionalAllocation_DA_8556890	USER_TABLE	6	MSRowVersion	timestamp	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceProfessionalAllocation_DA_8556890	USER_TABLE	7	InsuranceRemittanceProfessionalAllocationID	int	NULL	10	0	0	1	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceProfessionalAllocation_DA_8556890	USER_TABLE	8	InsuranceRemittanceConfigurationID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceProfessionalAllocation_DA_8556890	USER_TABLE	9	InsuranceRemittanceAllocationID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceProfessionalAllocation_DA_8556890	USER_TABLE	10	PlaceOfServiceID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceRemittanceProfessionalAllocation_DA_8556890	USER_TABLE	11	MSReplrowguid	uniqueidentifier	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	6	MSRowVersion	timestamp	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	7	MSReplrowguid	uniqueidentifier	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	8	InsuranceTaxConfigID	int	NULL	10	0	0	1	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	9	PayerTypeId	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	10	InsurancePlanID	bigint	NULL	19	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	11	IsCopayDeductSurchargeIncluded	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	12	IsCoinsSurchargeIncluded	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMInsuranceTaxConfiguration_DA_8556890	USER_TABLE	13	CanUseAlternateRate	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	6	MSRowVersion	timestamp	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	7	MSReplrowguid	uniqueidentifier	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	8	JobWorkerConfigID	int	NULL	10	0	0	1	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	9	JobName	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	10	QueueName	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	11	JobWorkerTypeID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	12	SequenceNum	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	13	ThreadCount	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	14	StartDTM	datetime	NULL	23	3	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	15	EndDTM	datetime	NULL	23	3	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMJobWorkerConfig_DevAssist7724730	USER_TABLE	16	PullingInterval	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	Backup_SXARCMLateChargeFacilityWriteOffCode_CS18809515_Del_Dup_Code	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	Backup_SXARCMLateChargeFacilityWriteOffCode_CS18809515_Del_Dup_Code	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	Backup_SXARCMLateChargeFacilityWriteOffCode_CS18809515_Del_Dup_Code	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	Backup_SXARCMLateChargeFacilityWriteOffCode_CS18809515_Del_Dup_Code	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	Backup_SXARCMLateChargeFacilityWriteOffCode_CS18809515_Del_Dup_Code	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	Backup_SXARCMLateChargeFacilityWriteOffCode_CS18809515_Del_Dup_Code	USER_TABLE	6	MSRowVersion	timestamp	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	Backup_SXARCMLateChargeFacilityWriteOffCode_CS18809515_Del_Dup_Code	USER_TABLE	7	LateChargeFacilityWriteOffCodeID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	Backup_SXARCMLateChargeFacilityWriteOffCode_CS18809515_Del_Dup_Code	USER_TABLE	8	LateChargeConfigurationID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	Backup_SXARCMLateChargeFacilityWriteOffCode_CS18809515_Del_Dup_Code	USER_TABLE	9	FacilityID	HVCIDdt	NULL	16	0	0	0	0	NULL	NULL	NULL
dbo	Backup_SXARCMLateChargeFacilityWriteOffCode_CS18809515_Del_Dup_Code	USER_TABLE	10	WriteOffTransactionCodeMasterID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	Backup_SXARCMLateChargeFacilityWriteOffCode_CS18809515_Del_Dup_Code	USER_TABLE	11	MSReplrowguid	uniqueidentifier	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	6	MSRowVersion	timestamp	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	7	Active	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	8	PaymentAdjustmentColumnConfigurationID	bigint	NULL	19	0	0	1	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	9	InsuranceRemittanceConfigurationID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	10	ClaimAdjustmentReasonCodeDictionaryID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	11	RemittanceAdviceRemarkCodeDictionaryID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	12	ColumnHeader	varchar	100	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	13	ClaimAdjustmentGroupCodeID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	14	ClaimAdjustmentReasonCodeDictionaryDetailsID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	15	IsDisplay	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMPaymentAdjustmentColumnConfiguration_DA_8556890	USER_TABLE	16	MSReplrowguid	uniqueidentifier	NULL	0	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMRevenueCycleAdjCodeXREF_DA_8556890	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	BACKUP_SXARCMRevenueCycleAdjCodeXREF_DA_8556890	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	BACKUP_SXARCMRevenueCycleAdjCodeXREF_DA_8556890	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
