schema_name	routine_name	routine_type	parameter_id	parameter_name	data_type	character_or_binary_length	precision	scale	is_output	has_default_value	default_value
dbo	CV3AllergyDeclarationFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AllergyDeclSvrtyLevelXrefFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AllergyDeclTemplateFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AllergyHistoryForPatient_R_Pr	SQL_STORED_PROCEDURE	1	@JobID	int	NULL	10	0	0	0	NULL
dbo	CV3AllergyInfoSourceFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AllergyModHistReasonFindPr	SQL_STORED_PROCEDURE	1	@ParentGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AllergyModHistReasonFindPr	SQL_STORED_PROCEDURE	2	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AllergyReactionSeverityFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AllergyReactionSeveritySelPr	SQL_STORED_PROCEDURE	1	@SelectAll	bit	NULL	1	0	0	0	NULL
dbo	CV3AllergyReviewHist_ClinicalMeasure_Upgrade_Pr	SQL_STORED_PROCEDURE	1	@CIRIEnabledDate	datetime	NULL	23	3	0	0	NULL
dbo	CV3AllergyReviewHist_ClinicalMeasure_Upgrade_Pr	SQL_STORED_PROCEDURE	2	@ChunkSize	int	NULL	10	0	0	0	NULL
dbo	CV3AllergyReviewHist_ClinicalMeasure_Upgrade_Pr	SQL_STORED_PROCEDURE	3	@QueryOnly	bit	NULL	1	0	0	0	NULL
dbo	CV3AllergyReviewHistoryFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AllergySvrtyLevelFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AlternateOrderFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AlternativeDrugMappingXRefFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AmbulatoryStatusFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AncillaryCodingStdFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AncillaryNameFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AncillaryOrderIDFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AncillaryOrderIDFindSelPr	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AncillaryOrderIDFindSelPr	SQL_STORED_PROCEDURE	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AncillaryOrderIDFindSelPr	SQL_STORED_PROCEDURE	3	@OrderItemGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AncillaryOrderIDFindSelPr	SQL_STORED_PROCEDURE	4	@OrderID	varchar	32	0	0	0	0	NULL
dbo	CV3AncillaryOrderIDFindSelPr	SQL_STORED_PROCEDURE	5	@FacilityID	varchar	32	0	0	0	0	NULL
dbo	CV3AncillaryOrderIDFindSelPr	SQL_STORED_PROCEDURE	6	@enumType	int	NULL	10	0	0	0	NULL
dbo	CV3AncillaryOrderIDSelPr	SQL_STORED_PROCEDURE	1	@OrderID	varchar	25	0	0	0	0	NULL
dbo	CV3AncillaryOrderIDSelPr	SQL_STORED_PROCEDURE	2	@SendFac	varchar	30	0	0	0	0	NULL
dbo	CV3ApplicationFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AuditLog_R_Pr	SQL_STORED_PROCEDURE	1	@JobID	int	NULL	10	0	0	0	NULL
dbo	CV3AuditLogFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AuditOrderDetailSelPr	SQL_STORED_PROCEDURE	1	@OrderGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AuditOrderModificationHistorySelPr	SQL_STORED_PROCEDURE	1	@OrderGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AuditOrderStatusHistorySelPr	SQL_STORED_PROCEDURE	1	@OrderGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AuditResultDetailSelPr	SQL_STORED_PROCEDURE	1	@OrderGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AuditTaskDetailSelPr	SQL_STORED_PROCEDURE	1	@OrderTaskGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AuditTaskModificationHistorySelPr	SQL_STORED_PROCEDURE	1	@OrderTaskGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AuditTaskOccurrenceDetailSelPr	SQL_STORED_PROCEDURE	1	@OrderTaskOccurrenceGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AuditTaskOccurrenceModificationHistorySelPr	SQL_STORED_PROCEDURE	1	@OrderTaskOccurrenceGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AuditTaskOccurrenceStatusHistorySelPr	SQL_STORED_PROCEDURE	1	@OrderTaskOccurrenceGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AutoStatusOrderPolicyDtlFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3AutoStatusOrderPolicyFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObservationFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObservationHasChartAnnotationFN	SQL_SCALAR_FUNCTION	0		int	NULL	10	0	1	0	NULL
dbo	CV3BasicObservationHasChartAnnotationFN	SQL_SCALAR_FUNCTION	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObservationHasChartAnnotationFN	SQL_SCALAR_FUNCTION	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObservationHasChartAnnotationFN	SQL_SCALAR_FUNCTION	3	@OrderGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObservationHasChartAnnotationFN	SQL_SCALAR_FUNCTION	4	@BasicObsGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObservationHasChartAnnotationTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObservationHasChartAnnotationTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObservationHasChartAnnotationTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION	3	@OrderGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObservationHasChartAnnotationTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION	4	@BasicObsGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObservationJoinFG	SQL_STORED_PROCEDURE	1	@hvcid	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindByMultipleOrderGUIDsPr	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindByMultipleOrderGUIDsPr	SQL_STORED_PROCEDURE	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindByMultipleOrderGUIDsPr	SQL_STORED_PROCEDURE	3	@strOrderGUIDs	varchar	4000	0	0	0	0	NULL
dbo	CV3BasicObsFindByMultipleOrderGUIDsPr	SQL_STORED_PROCEDURE	4	@nRows	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsFindByMultipleOrderGUIDsPr	SQL_STORED_PROCEDURE	5	@SessionID	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsFindByObsGUIDsPr	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindByObsGUIDsPr	SQL_STORED_PROCEDURE	2	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindByObsGUIDsPr	SQL_STORED_PROCEDURE	3	@Count	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsFindByObsGUIDsPr	SQL_STORED_PROCEDURE	4	@SessionID	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsFindByObsGUIDsPr	SQL_STORED_PROCEDURE	5	@ObsGUIDSList	varchar	-1	0	0	0	0	NULL
dbo	CV3BasicObsFindByOrderGUID	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindByOrderGUID	SQL_STORED_PROCEDURE	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindByOrderGUID	SQL_STORED_PROCEDURE	3	@OrderGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindByOrderGUID	SQL_STORED_PROCEDURE	4	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindByOrderGUID	SQL_STORED_PROCEDURE	5	@Count	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsFindByOrderGUID	SQL_STORED_PROCEDURE	6	@SessionID	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsFindByOrderGUID	SQL_STORED_PROCEDURE	7	@ParentObjectType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsFindByOrderGUID	SQL_STORED_PROCEDURE	8	@AnnotationType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsFindByOrderIDCode	SQL_STORED_PROCEDURE	1	@OrderIDCode	varchar	20	0	0	0	0	NULL
dbo	CV3BasicObsFindByOrderIDCode	SQL_STORED_PROCEDURE	2	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindByOrderIDCode	SQL_STORED_PROCEDURE	3	@Count	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsFindByOrderIDCode	SQL_STORED_PROCEDURE	4	@SessionID	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsFindByOrderIDCode	SQL_STORED_PROCEDURE	5	@ParentObjectType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsFindByOrderIDCode	SQL_STORED_PROCEDURE	6	@AnnotationType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsFindHistByOrdGUID	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindHistByOrdGUID	SQL_STORED_PROCEDURE	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindHistByOrdGUID	SQL_STORED_PROCEDURE	3	@OrderGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindHistByOrdGUID	SQL_STORED_PROCEDURE	4	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindHistByOrdGUID	SQL_STORED_PROCEDURE	5	@ResultGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsFindHistByOrdGUID	SQL_STORED_PROCEDURE	6	@ClusterID	varchar	20	0	0	0	0	NULL
dbo	CV3BasicObsFindHistByOrdGUID	SQL_STORED_PROCEDURE	7	@Count	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsFindHistByOrdGUID	SQL_STORED_PROCEDURE	8	@SessionID	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsGetResultsByOrderGuidsPr	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsGetResultsByOrderGuidsPr	SQL_STORED_PROCEDURE	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsGetResultsByOrderGuidsPr	SQL_STORED_PROCEDURE	3	@OrderGUIDs	varchar	4000	0	0	0	0	NULL
dbo	CV3BasicObsGetResultsByOrderGuidsPr	SQL_STORED_PROCEDURE	4	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsGetResultsByOrderGuidsPr	SQL_STORED_PROCEDURE	5	@Count	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsGetResultsByOrderGuidsPr	SQL_STORED_PROCEDURE	6	@SessionID	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsGetResultsByOrderGuidsPr	SQL_STORED_PROCEDURE	7	@ParentObjectType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsGetResultsByOrderGuidsPr	SQL_STORED_PROCEDURE	8	@AnnotationType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsHasResultsForReleaseSelPr	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsHasResultsForReleaseSelPr	SQL_STORED_PROCEDURE	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsHasResultsForReleaseSelPr	SQL_STORED_PROCEDURE	3	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsHasResultsForReleaseSelPr	SQL_STORED_PROCEDURE	4	@SinceDtm	datetime	NULL	23	3	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	3	@SessionID	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	4	@SortOrder	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	5	@ShowInternalResults	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	6	@ShowAllCharts	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	7	@ShowLatestResultsOnly	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	8	@ResultCategory	varchar	2000	0	0	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	9	@ResultNamesToInclude	varchar	2000	0	0	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	10	@ResultNamesToExclude	varchar	2000	0	0	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	11	@AbnormalityCodesToInclude	varchar	2000	0	0	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	12	@FromDate	datetime	NULL	23	3	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	13	@ToDate	datetime	NULL	23	3	0	0	NULL
dbo	CV3BasicObsJoinAndExternalResultsPr	SQL_STORED_PROCEDURE	14	@Count	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinChartFilterSelPr	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinChartFilterSelPr	SQL_STORED_PROCEDURE	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinChartFilterSelPr	SQL_STORED_PROCEDURE	3	@SessionID	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsJoinChartFilterSelPr	SQL_STORED_PROCEDURE	4	@SortOrder	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinChartFilterSelPr	SQL_STORED_PROCEDURE	5	@FromDate	datetime	NULL	23	3	0	0	NULL
dbo	CV3BasicObsJoinChartFilterSelPr	SQL_STORED_PROCEDURE	6	@ToDate	datetime	NULL	23	3	0	0	NULL
dbo	CV3BasicObsJoinChartFilterSelPr	SQL_STORED_PROCEDURE	7	@Count	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinChartFilterSelPr	SQL_STORED_PROCEDURE	8	@CatalogTileID	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	3	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	4	@ToDate	datetime	NULL	23	3	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	5	@Count	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	6	@SessionID	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	7	@SortOrder	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	8	@ParentObjectType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	9	@AnnotationType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	10	@MasterCategory1	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	11	@CategoryOne1	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	12	@MasterCategory2	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	13	@CategoryOne2	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	14	@MasterCategory3	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	15	@CategoryOne3	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	16	@MasterCategory4	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	17	@CategoryOne4	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	18	@MasterCategory5	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	19	@CategoryOne5	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	20	@MasterCategory6	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	21	@CategoryOne6	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	22	@MasterCategory7	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	23	@CategoryOne7	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	24	@MasterCategory8	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	25	@CategoryOne8	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	26	@MasterCategory9	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	27	@CategoryOne9	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	28	@MasterCategory10	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinChartSelPr	SQL_STORED_PROCEDURE	29	@CategoryOne10	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	2	@ChartGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	3	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	4	@FromDate	datetime	NULL	23	3	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	5	@ToDate	datetime	NULL	23	3	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	6	@Count	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	7	@SessionID	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	8	@SortOrder	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	9	@ParentObjectType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	10	@AnnotationType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	11	@IsFilterOutAcknowledgedResults	bit	NULL	1	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	12	@MasterCategory1	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	13	@CategoryOne1	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	14	@MasterCategory2	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	15	@CategoryOne2	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	16	@MasterCategory3	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	17	@CategoryOne3	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	18	@MasterCategory4	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	19	@CategoryOne4	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	20	@MasterCategory5	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	21	@CategoryOne5	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	22	@MasterCategory6	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	23	@CategoryOne6	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	24	@MasterCategory7	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	25	@CategoryOne7	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	26	@MasterCategory8	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	27	@CategoryOne8	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	28	@MasterCategory9	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	29	@CategoryOne9	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	30	@MasterCategory10	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntChartSelPr	SQL_STORED_PROCEDURE	31	@CategoryOne10	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	1	@ClientGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	2	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	3	@FromDate	datetime	NULL	23	3	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	4	@ToDate	datetime	NULL	23	3	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	5	@Count	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	6	@SessionID	numeric	NULL	18	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	7	@SortOrder	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	8	@ParentObjectType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	9	@AnnotationType	int	NULL	10	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	10	@MasterCategory1	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	11	@CategoryOne1	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	12	@MasterCategory2	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	13	@CategoryOne2	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	14	@MasterCategory3	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	15	@CategoryOne3	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	16	@MasterCategory4	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	17	@CategoryOne4	varchar	30	0	0	0	0	NULL
dbo	CV3BasicObsJoinEntClientSelPr	SQL_STORED_PROCEDURE	18	@MasterCategory5	varchar	30	0	0	0	0	NULL
